Sample time,Discharge,Stage (m)
7/11/2020 19:00,4.302166894,-0.124629338
7/11/2020 19:15,4.114288187,-0.165665058
7/11/2020 19:30,3.827484692,-0.208654523
7/11/2020 19:45,4.049182807,-0.253235554
7/11/2020 20:00,3.620798622,-0.299721828
7/11/2020 20:15,3.567970881,-0.34741036
7/11/2020 20:30,3.703199556,-0.396097948
7/11/2020 20:45,3.383614622,-0.444678342
7/11/2020 21:00,3.159635552,-0.492991947
7/11/2020 21:15,3.26087624,-0.538338817
7/11/2020 21:30,3.072201567,-0.581846412
7/11/2020 21:45,2.917716091,-0.621299847
7/11/2020 22:00,2.588770854,-0.654794446
7/11/2020 22:15,2.431591271,-0.678731918
7/11/2020 22:30,2.446082029,-0.687813984
7/11/2020 22:45,1.980354194,-0.671329713
7/11/2020 23:00,1.643753775,-0.62755924
7/11/2020 23:15,1.533033525,-0.572707056
7/11/2020 23:30,1.548333331,-0.513995476
7/11/2020 23:45,1.320516901,-0.466027637
7/12/2020 0:00,1.488389085,-0.425685607
7/12/2020 0:15,1.763846839,-0.392439705
7/12/2020 0:30,1.66810489,-0.364017412
7/12/2020 0:45,1.746439735,-0.336522402
7/12/2020 1:00,1.617905755,-0.310618975
7/12/2020 1:15,1.693373769,-0.285359054
7/12/2020 1:30,2.221486244,-0.260784311
7/12/2020 1:45,2.136286558,-0.237346849
7/12/2020 2:00,2.366121627,-0.214073829
7/12/2020 2:15,2.077907155,-0.191536384
7/12/2020 2:30,1.982212962,-0.169130402
7/12/2020 2:45,1.702678852,-0.147423202
7/12/2020 3:00,1.544509943,-0.125773608
7/12/2020 3:15,1.853693693,-0.105752311
7/12/2020 3:30,1.583092892,-0.086596496
7/12/2020 3:45,1.681287399,-0.068986349
7/12/2020 4:00,1.45399083,-0.052085422
7/12/2020 4:15,1.386578472,-0.035216092
7/12/2020 4:30,1.649058821,-0.020091948
7/12/2020 4:45,2.080893719,-0.00755409
7/12/2020 5:00,1.811442703,0.001778559
7/12/2020 5:15,2.069067851,0.005516922
7/12/2020 5:30,2.851318811,0.001615099
7/12/2020 5:45,3.300625374,-0.012740003
7/12/2020 6:00,3.989960895,-0.0386464
7/12/2020 6:15,3.911954165,-0.070792018
7/12/2020 6:30,3.74416945,-0.107607976
7/12/2020 6:45,3.878453902,-0.148496964
7/12/2020 7:00,3.942042984,-0.192954827
7/12/2020 7:15,3.819091185,-0.240503298
7/12/2020 7:30,4.059564151,-0.291857484
7/12/2020 7:45,3.66278587,-0.345387195
7/12/2020 8:00,3.898033972,-0.40343432
7/12/2020 8:15,3.705221912,-0.463404103
7/12/2020 8:30,3.582864417,-0.527305629
7/12/2020 8:45,3.15492113,-0.592977292
7/12/2020 9:00,3.132756054,-0.661299159
7/12/2020 9:15,3.011325548,-0.729953376
7/12/2020 9:30,2.629868802,-0.797252366
7/12/2020 9:45,2.524465908,-0.858954913
7/12/2020 10:00,2.416756739,-0.914693007
7/12/2020 10:15,2.184689855,-0.955701675
7/12/2020 10:30,2.010968469,-0.981047298
7/12/2020 10:45,1.591308058,-0.963031516
7/12/2020 11:00,1.211722475,-0.885546182
7/12/2020 11:15,1.181451119,-0.795412131
7/12/2020 11:30,1.142385945,-0.711519185
7/12/2020 11:45,1.215484936,-0.641615495
7/12/2020 12:00,1.348858585,-0.585839818
7/12/2020 12:15,1.431466518,-0.54660762
7/12/2020 12:30,1.66349474,-0.516477133
7/12/2020 12:45,1.519820496,-0.488036621
7/12/2020 13:00,1.431706691,-0.45806145
7/12/2020 13:15,1.465564298,-0.427224641
7/12/2020 13:30,1.477861475,-0.396491161
7/12/2020 13:45,1.378802755,-0.365855706
7/12/2020 14:00,1.388599384,-0.333467577
7/12/2020 14:15,1.397465118,-0.301116086
7/12/2020 14:30,1.472676805,-0.272413816
7/12/2020 14:45,1.549071625,-0.244467508
7/12/2020 15:00,1.333552737,-0.216403821
7/12/2020 15:15,1.382691779,-0.189220862
7/12/2020 15:30,1.431353946,-0.163610987
7/12/2020 15:45,1.326140168,-0.138114242
7/12/2020 16:00,1.792239273,-0.113533621
7/12/2020 16:15,1.712608322,-0.090017031
7/12/2020 16:30,1.574746817,-0.067781945
7/12/2020 16:45,1.294094903,-0.047838107
7/12/2020 17:00,1.254561987,-0.028059023
7/12/2020 17:15,1.24125751,-0.008856331
7/12/2020 17:30,1.339929889,0.009800366
7/12/2020 17:45,1.695824729,0.026745093
7/12/2020 18:00,1.190781181,0.03899375
7/12/2020 18:15,1.57122334,0.046479132
7/12/2020 18:30,1.887182676,0.045077945
7/12/2020 18:45,2.899337602,0.029777381
7/12/2020 19:00,2.288239609,0.000966143
7/12/2020 19:15,3.511305498,-0.031533061
7/12/2020 19:30,3.73371864,-0.066432383
7/12/2020 19:45,3.857615184,-0.104187812
7/12/2020 20:00,3.194911712,-0.144615245
7/12/2020 20:15,3.283209824,-0.186938576
7/12/2020 20:30,2.922133567,-0.230796316
7/12/2020 20:45,3.067969295,-0.276496959
7/12/2020 21:00,3.080884836,-0.324411171
7/12/2020 21:15,2.579781576,-0.373110424
7/12/2020 21:30,2.950628758,-0.423788206
7/12/2020 21:45,2.755889232,-0.475246529
7/12/2020 22:00,2.434296451,-0.525341951
7/12/2020 22:15,2.547147611,-0.573866496
7/12/2020 22:30,2.398505636,-0.618888794
7/12/2020 22:45,2.093375698,-0.656844378
7/12/2020 23:00,2.082131613,-0.681759073
7/12/2020 23:15,1.777914674,-0.689747852
7/12/2020 23:30,1.63000824,-0.674264561
7/12/2020 23:45,1.099499311,-0.632785247
7/13/2020 0:00,0.997466797,-0.582923248
7/13/2020 0:15,0.652248547,-0.528878522
7/13/2020 0:30,0.758484224,-0.480804242
7/13/2020 0:45,0.594382072,-0.440123711
7/13/2020 1:00,0.845304578,-0.406547224
7/13/2020 1:15,1.45246462,-0.379684591
7/13/2020 1:30,1.144477074,-0.35541306
7/13/2020 1:45,1.186883367,-0.331442457
7/13/2020 2:00,1.506034358,-0.3077945
7/13/2020 2:15,1.716744478,-0.285364796
7/13/2020 2:30,1.196743447,-0.263714106
7/13/2020 2:45,1.743402421,-0.242763586
7/13/2020 3:00,1.499152168,-0.222274193
7/13/2020 3:15,1.444916773,-0.20239567
7/13/2020 3:30,1.213112821,-0.182902331
7/13/2020 3:45,1.481246921,-0.164476968
7/13/2020 4:00,1.1902674,-0.147206269
7/13/2020 4:15,1.513509869,-0.130967552
7/13/2020 4:30,1.528097183,-0.115866786
7/13/2020 4:45,1.330294834,-0.102223699
7/13/2020 5:00,1.021035732,-0.090851838
7/13/2020 5:15,2.015133829,-0.081908947
7/13/2020 5:30,0.949117413,-0.077648732
7/13/2020 5:45,2.152354717,-0.079176084
7/13/2020 6:00,2.348976364,-0.091048608
7/13/2020 6:15,2.022080734,-0.118103247
7/13/2020 6:30,2.25642911,-0.154347475
7/13/2020 6:45,1.999293902,-0.194497942
7/13/2020 7:00,3.271485014,-0.237414034
7/13/2020 7:15,3.172524727,-0.28245182
7/13/2020 7:30,3.162672225,-0.328517838
7/13/2020 7:45,3.010497665,-0.377046006
7/13/2020 8:00,2.962363604,-0.428022965
7/13/2020 8:15,2.942618778,-0.482569251
7/13/2020 8:30,2.677821457,-0.53938679
7/13/2020 8:45,2.41829407,-0.600209858
7/13/2020 9:00,2.47994357,-0.664431073
7/13/2020 9:15,2.450241652,-0.73127025
7/13/2020 9:30,2.221851266,-0.800541548
7/13/2020 9:45,1.997141787,-0.868155844
7/13/2020 10:00,2.017335866,-0.934522876
7/13/2020 10:15,1.848079175,-0.99804173
7/13/2020 10:30,1.75671512,-1.055258944
7/13/2020 10:45,1.578712052,-1.098774644
7/13/2020 11:00,1.457388575,-1.122316187
7/13/2020 11:15,1.065305543,-1.104587793
7/13/2020 11:30,0.789884144,-1.038002968
7/13/2020 11:45,0.641162893,-0.953416881
7/13/2020 12:00,0.500766772,-0.85992606
7/13/2020 12:15,0.576014846,-0.771123128
7/13/2020 12:30,0.599449649,-0.696800978
7/13/2020 12:45,0.713706889,-0.648818174
7/13/2020 13:00,0.951755637,-0.616285791
7/13/2020 13:15,1.010400629,-0.58972227
7/13/2020 13:30,0.942529967,-0.557218216
7/13/2020 13:45,1.049647047,-0.520196305
7/13/2020 14:00,0.697183897,-0.481760424
7/13/2020 14:15,0.921655198,-0.450326718
7/13/2020 14:30,0.858266873,-0.41974272
7/13/2020 14:45,0.705012445,-0.387656207
7/13/2020 15:00,0.743545293,-0.356202222
7/13/2020 15:15,0.760604997,-0.32439865
7/13/2020 15:30,0.614191235,-0.29429416
7/13/2020 15:45,0.294775599,-0.265225384
7/13/2020 16:00,0.928153886,-0.237853964
7/13/2020 16:15,0.084491547,-0.210727
7/13/2020 16:30,1.061998984,-0.184109085
7/13/2020 16:45,0.341984494,-0.158110052
7/13/2020 17:00,1.097709939,-0.132958318
7/13/2020 17:15,0.378945803,-0.109815672
7/13/2020 17:30,1.076163745,-0.087875354
7/13/2020 17:45,1.386724891,-0.067063194
7/13/2020 18:00,1.048073006,-0.04860768
7/13/2020 18:15,0.342618178,-0.031706388
7/13/2020 18:30,1.234626897,-0.017749604
7/13/2020 18:45,1.296962496,-0.009064467
7/13/2020 19:00,1.914513507,-0.00637704
7/13/2020 19:15,2.210692572,-0.015038843
7/13/2020 19:30,2.723715523,-0.041208314
7/13/2020 19:45,2.983405717,-0.078348352
7/13/2020 20:00,3.173373722,-0.116946668
7/13/2020 20:15,3.237806717,-0.160881631
7/13/2020 20:30,3.242251728,-0.205978663
7/13/2020 20:45,3.30801677,-0.253381308
7/13/2020 21:00,3.265763978,-0.303163212
7/13/2020 21:15,2.904549239,-0.354320799
7/13/2020 21:30,2.810548564,-0.409785627
7/13/2020 21:45,2.552608603,-0.464761544
7/13/2020 22:00,2.499184216,-0.522229305
7/13/2020 22:15,2.386110355,-0.579219405
7/13/2020 22:30,2.152063928,-0.634587556
7/13/2020 22:45,2.065086679,-0.690954567
7/13/2020 23:00,1.982187081,-0.745217182
7/13/2020 23:15,1.686383994,-0.788819688
7/13/2020 23:30,1.488161815,-0.819073301
7/13/2020 23:45,1.403013047,-0.837542216
7/14/2020 0:00,1.626381021,-0.865412562
7/14/2020 0:15,1.655824675,-0.908384035
7/14/2020 0:30,1.329932689,-0.933733827
7/14/2020 0:45,0.681627858,-0.893414332
7/14/2020 1:00,0.00676615,-0.791033409
7/14/2020 1:15,-0.009568988,-0.693596336
7/14/2020 1:30,0.243167186,-0.619696649
7/14/2020 1:45,0.443112084,-0.567403966
7/14/2020 2:00,0.281761743,-0.528196987
7/14/2020 2:15,0.469168255,-0.496189124
7/14/2020 2:30,0.684620539,-0.467163734
7/14/2020 2:45,0.740205668,-0.441004584
7/14/2020 3:00,0.392507582,-0.415647592
7/14/2020 3:15,0.551924349,-0.389974278
7/14/2020 3:30,0.695312232,-0.363672957
7/14/2020 3:45,0.505568138,-0.337738331
7/14/2020 4:00,0.698008845,-0.312866206
7/14/2020 4:15,0.476334819,-0.289620697
7/14/2020 4:30,0.483800067,-0.267046672
7/14/2020 4:45,0.418915261,-0.245362687
7/14/2020 5:00,0.887535153,-0.224917466
7/14/2020 5:15,0.331482618,-0.2057724
7/14/2020 5:30,0.510287268,-0.187517098
7/14/2020 5:45,0.868221976,-0.17272787
7/14/2020 6:00,1.381329668,-0.162828185
7/14/2020 6:15,1.489493599,-0.155897077
7/14/2020 6:30,2.299458577,-0.159723431
7/14/2020 6:45,2.703068927,-0.175946401
7/14/2020 7:00,2.56975817,-0.209763883
7/14/2020 7:15,2.973761302,-0.253240973
7/14/2020 7:30,2.97039126,-0.300847082
7/14/2020 7:45,2.979012731,-0.350736623
7/14/2020 8:00,2.720554536,-0.401365482
7/14/2020 8:15,2.761520979,-0.453221948
7/14/2020 8:30,2.868141936,-0.506496394
7/14/2020 8:45,2.439713849,-0.561726813
7/14/2020 9:00,2.414559348,-0.61988883
7/14/2020 9:15,2.271929079,-0.681169684
7/14/2020 9:30,2.160104466,-0.745302316
7/14/2020 9:45,2.090049735,-0.812799311
7/14/2020 10:00,1.956763985,-0.881629462
7/14/2020 10:15,1.868349463,-0.948616096
7/14/2020 10:30,1.781641642,-1.012510447
7/14/2020 10:45,1.633066874,-1.070358586
7/14/2020 11:00,1.438619918,-1.120589553
7/14/2020 11:15,1.402602806,-1.158478986
7/14/2020 11:30,1.222067972,-1.17342195
7/14/2020 11:45,1.038552867,-1.149783465
7/14/2020 12:00,0.694189192,-1.080785198
7/14/2020 12:15,0.613832503,-0.974872884
7/14/2020 12:30,0.51976263,-0.879668767
7/14/2020 12:45,0.624030194,-0.797092034
7/14/2020 13:00,0.694071933,-0.734014643
7/14/2020 13:15,0.723220773,-0.68852436
7/14/2020 13:30,0.905047551,-0.652381774
7/14/2020 13:45,0.713411682,-0.620205735
7/14/2020 14:00,0.993906221,-0.587224326
7/14/2020 14:15,0.738335757,-0.547977783
7/14/2020 14:30,0.84084734,-0.509243487
7/14/2020 14:45,0.845641021,-0.471429085
7/14/2020 15:00,0.575348083,-0.435819648
7/14/2020 15:15,0.654418615,-0.402356539
7/14/2020 15:30,0.757579964,-0.371099777
7/14/2020 15:45,0.752064099,-0.340303296
7/14/2020 16:00,0.745950773,-0.308895854
7/14/2020 16:15,1.302714268,-0.277821804
7/14/2020 16:30,1.16215136,-0.247353899
7/14/2020 16:45,1.404613138,-0.218999113
7/14/2020 17:00,0.334985851,-0.189838432
7/14/2020 17:15,0.138010553,-0.162031475
7/14/2020 17:30,0.91676066,-0.132748377
7/14/2020 17:45,1.275361477,-0.10494092
7/14/2020 18:00,0.520647621,-0.077418504
7/14/2020 18:15,0.583097544,-0.052572779
7/14/2020 18:30,1.033296388,-0.028653097
7/14/2020 18:45,1.606232438,-0.00695065
7/14/2020 19:00,-0.355847604,0.014297274
7/14/2020 19:15,0.384822976,0.033246928
7/14/2020 19:30,0.61985968,0.049638225
7/14/2020 19:45,0.828348782,0.062338776
7/14/2020 20:00,1.095181935,0.069743478
7/14/2020 20:15,1.99963157,0.067614606
7/14/2020 20:30,2.356553026,0.050869002
7/14/2020 20:45,3.367727653,0.020977376
7/14/2020 21:00,4.337980668,-0.010354418
7/14/2020 21:15,3.429010089,-0.044494292
7/14/2020 21:30,3.321779713,-0.083020608
7/14/2020 21:45,4.615044662,-0.124350611
7/14/2020 22:00,3.32139878,-0.169230506
7/14/2020 22:15,3.07034917,-0.217642645
7/14/2020 22:30,3.179267662,-0.268590216
7/14/2020 22:45,3.038661788,-0.3228859
7/14/2020 23:00,2.850225624,-0.380379962
7/14/2020 23:15,2.475012707,-0.440439776
7/14/2020 23:30,2.378437946,-0.502898825
7/14/2020 23:45,2.7180268,-0.564696762
7/15/2020 0:00,2.512589723,-0.624795243
7/15/2020 0:15,2.340680633,-0.68110642
7/15/2020 0:30,2.043330598,-0.729650328
7/15/2020 0:45,1.953289656,-0.770071477
7/15/2020 1:00,1.688332136,-0.797437574
7/15/2020 1:15,1.503947247,-0.807831372
7/15/2020 1:30,1.31001344,-0.791381474
7/15/2020 1:45,0.999376015,-0.739992948
7/15/2020 2:00,0.884493102,-0.678481044
7/15/2020 2:15,0.896225414,-0.617699604
7/15/2020 2:30,0.895613082,-0.569135359
7/15/2020 2:45,1.212963658,-0.534007077
7/15/2020 3:00,1.297839583,-0.508015382
7/15/2020 3:15,1.340902177,-0.485731705
7/15/2020 3:30,1.467315053,-0.463058162
7/15/2020 3:45,1.391116322,-0.437802086
7/15/2020 4:00,1.333091792,-0.411804075
7/15/2020 4:15,1.315017751,-0.386191472
7/15/2020 4:30,1.249880542,-0.361890057
7/15/2020 4:45,1.383100803,-0.339043283
7/15/2020 5:00,1.381200173,-0.317819348
7/15/2020 5:15,1.377564058,-0.297756282
7/15/2020 5:30,1.34914531,-0.278432734
7/15/2020 5:45,1.865404049,-0.260351892
7/15/2020 6:00,2.079800488,-0.243159541
7/15/2020 6:15,1.323788565,-0.227401849
7/15/2020 6:30,1.605325087,-0.214252217
7/15/2020 6:45,1.639552222,-0.205320061
7/15/2020 7:00,1.792630831,-0.201093113
7/15/2020 7:15,2.135323038,-0.203765211
7/15/2020 7:30,2.823745942,-0.218613628
7/15/2020 7:45,3.314479627,-0.250506924
7/15/2020 8:00,3.314964938,-0.291804732
7/15/2020 8:15,3.346272848,-0.337132722
7/15/2020 8:30,3.279282018,-0.38370354
7/15/2020 8:45,3.335206459,-0.430752077
7/15/2020 9:00,3.052072124,-0.47906612
7/15/2020 9:15,3.010139824,-0.529916441
7/15/2020 9:30,2.859687536,-0.584789684
7/15/2020 9:45,2.973447034,-0.641758482
7/15/2020 10:00,2.918454224,-0.702652904
7/15/2020 10:15,2.736642417,-0.766912236
7/15/2020 10:30,2.839552922,-0.833707794
7/15/2020 10:45,2.579059453,-0.899802614
7/15/2020 11:00,2.471888633,-0.967034043
7/15/2020 11:15,2.452521146,-1.03479784
7/15/2020 11:30,2.372045153,-1.100449706
7/15/2020 11:45,2.248311934,-1.161844005
7/15/2020 12:00,2.171065714,-1.208560624
7/15/2020 12:15,1.959755802,-1.228541362
7/15/2020 12:30,1.845470064,-1.21754953
7/15/2020 12:45,1.413769779,-1.140560163
7/15/2020 13:00,1.486468235,-1.054119769
7/15/2020 13:15,1.393790086,-0.963680516
7/15/2020 13:30,1.314281755,-0.871911817
7/15/2020 13:45,1.444803851,-0.79497529
7/15/2020 14:00,1.559000557,-0.735371783
7/15/2020 14:15,1.660237698,-0.688745051
7/15/2020 14:30,1.596209148,-0.648827315
7/15/2020 14:45,1.720952882,-0.611575081
7/15/2020 15:00,1.534460056,-0.571578454
7/15/2020 15:15,1.389050689,-0.532893948
7/15/2020 15:30,1.670798263,-0.495822014
7/15/2020 15:45,1.595382705,-0.459106512
7/15/2020 16:00,1.469859287,-0.423322499
7/15/2020 16:15,1.485714987,-0.389284849
7/15/2020 16:30,1.343549721,-0.356634907
7/15/2020 16:45,1.625572473,-0.323929101
7/15/2020 17:00,1.547119186,-0.290937773
7/15/2020 17:15,1.534072658,-0.258798738
7/15/2020 17:30,1.372058172,-0.227800818
7/15/2020 17:45,1.324359126,-0.198877783
7/15/2020 18:00,1.399001749,-0.171284335
7/15/2020 18:15,1.346678077,-0.144179138
7/15/2020 18:30,1.081885309,-0.118292297
7/15/2020 18:45,0.939893562,-0.093313896
7/15/2020 19:00,1.168762897,-0.070215363
7/15/2020 19:15,1.648059962,-0.048518171
7/15/2020 19:30,1.502216478,-0.028991945
7/15/2020 19:45,1.128645145,-0.010149591
7/15/2020 20:00,0.998786071,0.006143375
7/15/2020 20:15,1.517827075,0.019168217
7/15/2020 20:30,1.46864312,0.027987336
7/15/2020 20:45,2.155136083,0.028953132
7/15/2020 21:00,2.854488757,0.020142951
7/15/2020 21:15,3.851679921,-0.003399508
7/15/2020 21:30,3.175587533,-0.034160733
7/15/2020 21:45,3.782721128,-0.068543769
7/15/2020 22:00,3.482009826,-0.107285634
7/15/2020 22:15,3.849810701,-0.149720469
7/15/2020 22:30,3.762510149,-0.195119116
7/15/2020 22:45,3.667726314,-0.243219886
7/15/2020 23:00,3.865668578,-0.294728114
7/15/2020 23:15,3.770755393,-0.346900601
7/15/2020 23:30,3.538357468,-0.40130914
7/15/2020 23:45,3.788413532,-0.455943707
7/16/2020 0:00,3.37205277,-0.511135583
7/16/2020 0:15,3.242907927,-0.566837801
7/16/2020 0:30,2.95549442,-0.620652191
7/16/2020 0:45,2.804815883,-0.673823189
7/16/2020 1:00,2.66068332,-0.7255887
7/16/2020 1:15,2.689626496,-0.773049574
7/16/2020 1:30,2.40590132,-0.807597642
7/16/2020 1:45,2.151747597,-0.827292739
7/16/2020 2:00,1.958335066,-0.826422987
7/16/2020 2:15,1.634388782,-0.8024459
7/16/2020 2:30,1.339424158,-0.754451938
7/16/2020 2:45,1.294252163,-0.695745776
7/16/2020 3:00,1.140736703,-0.627209281
7/16/2020 3:15,1.367908489,-0.568883057
7/16/2020 3:30,1.472598295,-0.527996536
7/16/2020 3:45,1.662006467,-0.502539864
7/16/2020 4:00,1.749059053,-0.482427607
7/16/2020 4:15,1.83992425,-0.461013165
7/16/2020 4:30,1.643287234,-0.437076613
7/16/2020 4:45,1.546080261,-0.412260418
7/16/2020 5:00,1.444120653,-0.387561116
7/16/2020 5:15,1.600991959,-0.364686019
7/16/2020 5:30,1.558387555,-0.343367471
7/16/2020 5:45,1.71702769,-0.323572485
7/16/2020 6:00,1.650135405,-0.302577173
7/16/2020 6:15,1.509486327,-0.282352323
7/16/2020 6:30,1.554201116,-0.262264741
7/16/2020 6:45,1.646915197,-0.242956299
7/16/2020 7:00,2.057449873,-0.22441333
7/16/2020 7:15,2.375228913,-0.208291891
7/16/2020 7:30,1.650887546,-0.19488988
7/16/2020 7:45,1.787103108,-0.184661969
7/16/2020 8:00,2.069191198,-0.179555864
7/16/2020 8:15,2.216225562,-0.182016492
7/16/2020 8:30,2.642340705,-0.196335771
7/16/2020 8:45,3.218559054,-0.228353882
7/16/2020 9:00,3.313029314,-0.272164565
7/16/2020 9:15,3.548687408,-0.319273594
7/16/2020 9:30,3.183588185,-0.368480461
7/16/2020 9:45,3.302019612,-0.41859134
7/16/2020 10:00,3.071871393,-0.470704463
7/16/2020 10:15,2.863825632,-0.525712972
7/16/2020 10:30,2.977283363,-0.582454194
7/16/2020 10:45,2.9157935,-0.643491311
7/16/2020 11:00,2.855823183,-0.707344395
7/16/2020 11:15,2.388752971,-0.773519377
7/16/2020 11:30,2.373677704,-0.841916646
7/16/2020 11:45,2.354968691,-0.911709142
7/16/2020 12:00,2.275106372,-0.97815965
7/16/2020 12:15,2.202447501,-1.042707728
7/16/2020 12:30,2.196370278,-1.099009793
7/16/2020 12:45,1.908972374,-1.143252468
7/16/2020 13:00,1.759446667,-1.162121982
7/16/2020 13:15,1.484032024,-1.14292909
7/16/2020 13:30,1.295218659,-1.078345519
7/16/2020 13:45,0.999275735,-0.989367517
7/16/2020 14:00,0.955238232,-0.901618711
7/16/2020 14:15,0.978906398,-0.813887129
7/16/2020 14:30,0.98730042,-0.735322043
7/16/2020 14:45,1.079153905,-0.672714151
7/16/2020 15:00,1.286316751,-0.625645598
7/16/2020 15:15,1.35016416,-0.584676363
7/16/2020 15:30,1.238305509,-0.547456985
7/16/2020 15:45,1.099388843,-0.508145956
7/16/2020 16:00,1.089139084,-0.473095977
7/16/2020 16:15,1.013973372,-0.438111657
7/16/2020 16:30,1.232407152,-0.405150657
7/16/2020 16:45,1.151937945,-0.373053413
7/16/2020 17:00,1.448340982,-0.341266699
7/16/2020 17:15,0.676516853,-0.309825654
7/16/2020 17:30,1.81882479,-0.278521818
7/16/2020 17:45,1.161127284,-0.248654957
7/16/2020 18:00,0.939820909,-0.219225139
7/16/2020 18:15,1.481312506,-0.19039977
7/16/2020 18:30,0.899374291,-0.162526864
7/16/2020 18:45,1.355453592,-0.134033586
7/16/2020 19:00,0.879316924,-0.106892744
7/16/2020 19:15,0.920455731,-0.080927491
7/16/2020 19:30,1.694268126,-0.056512621
7/16/2020 19:45,0.782652878,-0.033334309
7/16/2020 20:00,1.044330362,-0.011071122
7/16/2020 20:15,0.690569319,0.010587747
7/16/2020 20:30,0.469988859,0.030503838
7/16/2020 20:45,-0.131878082,0.048345278
7/16/2020 21:00,1.586774327,0.063472168
7/16/2020 21:15,0.453090794,0.075579807
7/16/2020 21:30,1.220403766,0.081518106
7/16/2020 21:45,1.894895355,0.078820868
7/16/2020 22:00,2.839269842,0.062905913
7/16/2020 22:15,3.884557411,0.035663089
7/16/2020 22:30,3.957283239,0.005720989
7/16/2020 22:45,3.601218679,-0.028211732
7/16/2020 23:00,3.920928145,-0.067086845
7/16/2020 23:15,4.366505938,-0.11070735
7/16/2020 23:30,4.308497873,-0.159595752
7/16/2020 23:45,3.820740154,-0.211310672
7/17/2020 0:00,3.582168534,-0.268236116
7/17/2020 0:15,3.591297642,-0.329433317
7/17/2020 0:30,3.536830616,-0.393623008
7/17/2020 0:45,3.50609037,-0.4610909
7/17/2020 1:00,2.950371159,-0.530464113
7/17/2020 1:15,2.843539765,-0.599343634
7/17/2020 1:30,2.680918752,-0.667796053
7/17/2020 1:45,2.509698924,-0.73395372
7/17/2020 2:00,2.232456156,-0.795437851
7/17/2020 2:15,2.003449327,-0.849806288
7/17/2020 2:30,1.826568282,-0.890625833
7/17/2020 2:45,1.555617901,-0.910399325
7/17/2020 3:00,1.237495899,-0.899112912
7/17/2020 3:15,0.980257843,-0.844776223
7/17/2020 3:30,0.761977474,-0.776428216
7/17/2020 3:45,0.84430774,-0.708386378
7/17/2020 4:00,0.643774124,-0.647623036
7/17/2020 4:15,1.13133006,-0.599190665
7/17/2020 4:30,1.050059077,-0.565184058
7/17/2020 4:45,1.036821985,-0.535560979
7/17/2020 5:00,1.020865714,-0.507148666
7/17/2020 5:15,0.943123331,-0.477667097
7/17/2020 5:30,0.881417429,-0.448470107
7/17/2020 5:45,0.772620141,-0.421032401
7/17/2020 6:00,1.047610499,-0.394357477
7/17/2020 6:15,1.39811799,-0.368586121
7/17/2020 6:30,0.885025585,-0.343456566
7/17/2020 6:45,1.197416309,-0.318947938
7/17/2020 7:00,0.799578581,-0.295153893
7/17/2020 7:15,0.953492182,-0.272827241
7/17/2020 7:30,0.967285082,-0.251795214
7/17/2020 7:45,1.003999701,-0.232811042
7/17/2020 8:00,1.481426773,-0.215503452
7/17/2020 8:15,1.025840903,-0.200514907
7/17/2020 8:30,1.133607418,-0.188768054
7/17/2020 8:45,1.43927997,-0.182099827
7/17/2020 9:00,1.639326002,-0.182495773
7/17/2020 9:15,2.124098945,-0.194121565
7/17/2020 9:30,2.69174934,-0.223992421
7/17/2020 9:45,3.653929349,-0.267917743
7/17/2020 10:00,2.935426176,-0.317742993
7/17/2020 10:15,3.070539518,-0.369755678
7/17/2020 10:30,2.740388169,-0.423120102
7/17/2020 10:45,2.731351343,-0.477226854
7/17/2020 11:00,2.552573901,-0.534433655
7/17/2020 11:15,2.505575971,-0.593675909
7/17/2020 11:30,2.355340545,-0.657301872
7/17/2020 11:45,2.300428103,-0.724468267
7/17/2020 12:00,2.279985321,-0.794891771
7/17/2020 12:15,1.982055351,-0.868498191
7/17/2020 12:30,1.920265201,-0.94258735
7/17/2020 12:45,1.749198723,-1.016418076
7/17/2020 13:00,1.754943542,-1.089801218
7/17/2020 13:15,1.631794601,-1.158639963
7/17/2020 13:30,1.420796874,-1.217806671
7/17/2020 13:45,1.368620378,-1.258235664
7/17/2020 14:00,1.153465104,-1.272290999
7/17/2020 14:15,0.803602021,-1.20947278
7/17/2020 14:30,0.570732915,-1.109487304
7/17/2020 14:45,0.312243101,-0.986614732
7/17/2020 15:00,0.292353127,-0.876762195
7/17/2020 15:15,0.349819909,-0.786052596
7/17/2020 15:30,0.47325019,-0.714837884
7/17/2020 15:45,0.620107757,-0.658657409
7/17/2020 16:00,0.591627579,-0.610514213
7/17/2020 16:15,0.670429156,-0.566624854
7/17/2020 16:30,0.712798157,-0.525316766
7/17/2020 16:45,0.936631497,-0.486558223
7/17/2020 17:00,0.817850177,-0.450485698
7/17/2020 17:15,0.179538346,-0.416140903
7/17/2020 17:30,1.1881746,-0.381917014
7/17/2020 17:45,1.127359786,-0.349058338
7/17/2020 18:00,0.901986301,-0.31668663
7/17/2020 18:15,-0.013184778,-0.28546212
7/17/2020 18:30,0.631204887,-0.254545184
7/17/2020 18:45,1.594808814,-0.22410247
7/17/2020 19:00,1.104625297,-0.194309153
7/17/2020 19:15,0.97392878,-0.165037292
7/17/2020 19:30,-0.092021504,-0.135864056
7/17/2020 19:45,0.668699337,-0.107436887
7/17/2020 20:00,0.198806717,-0.080546105
7/17/2020 20:15,0.690929259,-0.054871213
7/17/2020 20:30,0.315464689,-0.029632044
